user_id,sorted_genres
A1HJ89DYPJHBYW,"['hardware  diy', 'classics', 'teen & young adult', 'politics  government', 'computers  technology', 'politics  social sciences', 'science fiction', 'genre fiction', 'literature & fiction', 'contemporary', 'thrillers  suspense', 'science fiction  fantasy', 'literature  fiction', 'mystery, thriller  suspense']"
A1HNM0FORNMPR9,"['personal finance', 'business & money', 'christian books & bibles', 'christian living']"
A1HR05LD4BKCOE,"['marketing & sales', 'management & leadership', 'management  leadership', 'marketing  sales', 'business & money', 'business  money']"
A1HRQ0SU27KTHE,"['psychology', 'occult  paranormal', 'history & criticism', 'medical books', 'graphic novels', 'comics  graphic novels', 'religion  spirituality', 'literature & fiction']"
A1HT3NSF0WELPN,"['arts & literature', 'relationships', 'biographies & memoirs', 'self-help', 'humor', 'christian living', 'humor  entertainment', 'christian books  bibles']"
A1I44HRUUHYYH7,"['family relationships', 'parenting  relationships', 'thrillers & suspense', 'mystery, thriller & suspense', 'reference', 'christian living', 'science fiction  fantasy', 'christian books  bibles', ""children's books"", 'genre fiction', 'literature  fiction']"
A1I53OHHMRR4WG,"['romantic suspense', 'romance', 'fantasy', 'contemporary']"
A1I9L65H31SI0A,"['publishing & books', 'authorship', 'writing, research & publishing guides', 'bible study & reference', 'crafts & hobbies', 'writing, research  publishing guides', 'reference', 'crafts, hobbies & home', 'action  adventure', 'christian books & bibles', 'fantasy', 'science fiction  fantasy', 'literature  fiction']"
A1IFVVQJ04VNUC,"['fantasy', 'science fiction  fantasy', 'science fiction', 'genre fiction', 'literature  fiction']"
A1IIF4WK5MXEMR,"['romantic comedy', 'new adult  college', 'contemporary', 'romance', 'teen & young adult', 'literature & fiction', 'literature  fiction']"
A1IZLXJI4Q0C1N,"['specific groups', 'science & math', 'biological sciences', 'alternative medicine', 'biographies & memoirs', ""women's fiction"", 'americas', 'health, fitness  dieting', 'literature & fiction', 'history', 'genre fiction']"
A1J1G8JN9DQ2KL,"['crafts & hobbies', 'engineering', 'engineering  transportation', 'crafts, hobbies & home', 'crafts  hobbies', 'mystery', 'crafts, hobbies  home', 'mystery, thriller  suspense']"
A1J87C2DKBO441,"['special diet', 'world literature', 'cookbooks, food  wine', 'mystery', 'mystery, thriller  suspense', 'literature  fiction']"
A1J9SUX6DLLADK,"['field guides', 'hinduism', 'adoption', 'essays & correspondence', 'addiction & recovery', 'astronomy & space science', 'south america', 'canada', 'encyclopedias & subject guides', 'exercise & fitness', 'british  irish', 'exercise  fitness', 'gardening & landscape design', 'philosophy', 'specialty travel', 'foreign language study  reference', 'nature  ecology', 'new age  spirituality', 'geography  cultures', 'personal finance', 'dramas  plays', 'religion  spirituality', 'medicine & health sciences', 'parenting & relationships', 'science & math', 'health, fitness & dieting', 'home improvement & design', 'sports & outdoors', 'crafts, hobbies & home', 'occult  paranormal', 'mathematics', 'new age & spirituality', 'churches  church leadership', 'crafts & hobbies', 'worship  devotion', 'asia', 'cooking by ingredient', 'health, fitness  dieting', 'puzzles  games', 'alternative medicine', 'psychology  counseling', 'specific groups', 'travel', 'short stories  anthologies', 'motivational', 'pets  animal care', 'politics & social sciences', 'classics', 'history  criticism', 'management  leadership', 'humor & entertainment', 'social sciences', 'biological sciences', 'science  math', 'growing up & facts of life', 'growing up  facts of life', 'humor', 'medicine  health sciences', 'europe', 'religion & spirituality', 'animals', 'humor  entertainment', 'politics  social sciences', 'reference', 'new, used & rental textbooks', 'leaders  notable people', 'business & money', 'americas', 'new, used  rental textbooks', ""children's books"", 'history', 'humanities', 'business  money', 'cookbooks, food  wine', 'biographies  memoirs', 'literature  fiction', 'crafts, hobbies  home', 'self-help', 'genre fiction', 'literature & fiction', 'contemporary', 'christian books  bibles']"
A1JJSPILSZ7SJ2,"[""women's fiction"", 'united states', 'literature  fiction', 'genre fiction']"
A1K0B2GSV9YL7L,"['fairy tales, folk tales & myths', 'marketing & sales', 'business & money', 'science fiction  fantasy', 'fantasy', 'science fiction', ""children's books""]"
A1K1ADADBU7Y0B,"['united states', 'contemporary', 'mystery', 'genre fiction', 'literature  fiction', 'romance', 'mystery, thriller  suspense']"
A1K313MTM9BK6U,"['biographies & memoirs', ""women's fiction"", 'genre fiction', 'literature  fiction', 'christian books  bibles']"
A1K93MNBN1YVY7,"['business culture', 'business & money', 'business  money']"
A1KBOCJWA6DO4X,"['genre fiction', 'contemporary', 'literature  fiction', 'literature & fiction']"
A1KC4LSK1BKR14,"['psychology', 'psychology  counseling', 'medical books', 'relationships', 'health, fitness  dieting', 'self-help']"
A1KDWDO38LMI68,"['theology', 'humanities', 'growing up  facts of life', 'new, used  rental textbooks', 'christian books  bibles', ""children's books""]"
A1KHODUTKH4FBR,"['mental health', 'new age & spirituality', 'religion & spirituality', 'alternative medicine', 'health, fitness  dieting']"
A1KHZ3VADY51ID,"['romantic suspense', 'genre fiction', 'romance', 'contemporary', 'literature  fiction']"
A1KKVSOCKUFH3V,"['poetry', 'christian books  bibles', 'literature & fiction', 'literature  fiction']"
A1KL7FQ7CLQKX0,"['baseball', 'sports  outdoors', 'arts  literature', 'growing up  facts of life', 'biographies  memoirs', ""children's books""]"
A1KYM3EJ4UIGKM,"['lesbian, gay, bisexual  transgender books', 'christian living', 'biographies  memoirs', 'contemporary', 'christian books  bibles', ""children's books"", 'literature  fiction']"
A1L1Z94T5DPYW,"['leaders  notable people', 'politics  government', 'politics  social sciences', 'biographies  memoirs', 'genre fiction', 'literature  fiction']"
A1L2FWXU4WJEYO,"['graphic novels', 'comics  graphic novels', 'science fiction & fantasy', 'teen  young adult', 'fantasy', 'literature  fiction']"
A1L5VPCYWCWJLD,"['hinduism', 'bible study & reference', 'exercise  fitness', 'new age  spirituality', 'religion & spirituality', 'alternative medicine', 'christian books & bibles', 'health, fitness  dieting', 'religion  spirituality', 'christian living', 'christian books  bibles']"
A1L6HRU8BKJUXM,"['thrillers & suspense', 'mystery, thriller & suspense', 'genre fiction', 'literature  fiction']"
A1LB8DOKC4V53O,"['short stories & anthologies', 'short stories  anthologies', 'classics', 'writing, research  publishing guides', 'literary', 'history  criticism', 'thrillers & suspense', 'reference', 'mystery, thriller & suspense', ""women's fiction"", 'americas', 'literature  fiction', 'history', 'mystery', 'mystery, thriller  suspense', 'literature & fiction']"
A1LBTU1INCSK0Y,"['psychology & counseling', 'engineering', 'engineering  transportation', 'health, fitness & dieting', 'management  leadership', 'humanities', 'new, used  rental textbooks', 'business  money', 'genre fiction', 'literature  fiction']"
A1LEULDODAW6AA,"['job hunting & careers', 'religions', 'regional & international', 'cooking methods', 'kitchen appliances', 'cookbooks, food & wine', 'regional  international', 'classics', 'alternative medicine', 'cookbooks, food  wine', 'business & money', 'health, fitness  dieting', ""children's books"", 'literature & fiction']"
A1LS14XB96KNVJ,"['schools  teaching', 'philosophy', 'education  teaching', 'writing, research & publishing guides', 'politics  social sciences', 'politics  government', 'historical', 'reference', 'biographies  memoirs']"
A1LXKW9YYNWEIO,"['writing, research  publishing guides', 'reference', 'thrillers  suspense', 'mystery, thriller  suspense', 'literature & fiction', 'genre fiction']"
A1M3Q41U7X42JC,"['activities, crafts & games', 'new age  spirituality', 'social sciences', 'religion  spirituality', ""children's books"", 'politics  social sciences', 'literature  fiction']"
A1M6EE9IW610YR,"['cooking methods', 'baking', 'home improvement  design', 'cookbooks, food  wine', 'crafts, hobbies  home']"
A1M8NC2R59H1CG,"['sexual health', 'new adult & college', 'romantic comedy', 'new adult  college', 'literary', 'erotica', 'health, fitness & dieting', 'romance', 'humor', 'humor  entertainment', 'contemporary', ""women's fiction"", 'literature & fiction', 'literature  fiction', 'genre fiction']"
A1M9A8X6ZVU3JG,"['architecture', 'dramas  plays', 'pets  animal care', 'alternative medicine', 'travel', 'health, fitness  dieting', 'crafts, hobbies  home', 'arts  photography', 'united states', 'literature & fiction', 'genre fiction', 'literature  fiction']"
A1MC0ZNX9B1B3O,"['computer science', 'mathematics', 'computers  technology', 'science  math']"
A1MCKMMTU6B1LC,"['real estate', 'short stories  anthologies', 'americas', 'business  money', 'history', 'christian books  bibles', 'literature  fiction']"
A1MCSQ91UXOBUO,"['africa', 'nature  ecology', 'americas', 'history', 'europe', 'leaders  notable people', 'relationships', 'world', 'science  math', 'historical', 'biographies  memoirs', 'self-help', 'genre fiction', 'literature  fiction']"
A1MDOFFUTGMOV0,"['writing, research  publishing guides', 'animals', 'reference', 'growing up  facts of life', ""children's books""]"
A1MIQ9VQ1Q6Y9G,"['marketing & sales', 'graphics  design', 'networking  cloud computing', 'programming', 'computers  technology', 'business & money']"
A1MTL8R6NIUVMN,"['politics  government', 'action  adventure', 'politics  social sciences', 'genre fiction', 'literature  fiction']"
A1MUVFYJVFRH85,"['science fiction', 'science fiction & fantasy', 'christian living', 'science fiction  fantasy', 'christian books  bibles']"
A1MZLP9HHLKV6L,"['growing up  facts of life', 'humor', 'humor  entertainment', 'action  adventure', ""children's books"", 'contemporary', 'literature & fiction', 'literature  fiction']"
A1N024YJ0UYZCS,"['fantasy', 'science fiction & fantasy', 'science fiction  fantasy', 'contemporary', 'romance']"
A1N11S7TNARTJK,"['dramas & plays', 'teen & young adult', 'science fiction & fantasy', 'fantasy', 'science fiction  fantasy', ""women's fiction"", 'teen  young adult', ""children's books"", 'contemporary', 'thrillers  suspense', 'literature  fiction', 'mystery, thriller  suspense', 'literature & fiction']"
A1N16ZSJ1BXJFL,"['publishing & books', 'authorship', 'radio', 'humor & entertainment', 'writing, research & publishing guides', 'classics', 'writing, research  publishing guides', 'reference', 'science fiction & fantasy', 'fantasy', 'literature & fiction']"
A1N5ZIP3YFOCQU,"['essays  correspondence', 'humanities', 'science fiction & fantasy', 'new, used  rental textbooks', 'contemporary', 'fantasy', 'thrillers  suspense', 'literature  fiction', 'mystery, thriller  suspense', 'literature & fiction', 'genre fiction']"
A1N63TTHAFVVRM,"['occult & paranormal', 'pets  animal care', 'politics & government', 'military', 'religion & spirituality', 'politics & social sciences', 'politics  government', 'politics  social sciences', 'christian books & bibles', 'crafts, hobbies  home', 'history', 'christian books  bibles', 'literature & fiction', 'genre fiction', 'literature  fiction']"
A1NY72SBX44UJI,"['fairy tales, folk tales & myths', 'encyclopedias  subject guides', 'worship & devotion', 'catholicism', 'world', 'arts & literature', 'bible study  reference', 'worship  devotion', 'theology', 'bible study & reference', 'christian living', 'christian books & bibles', 'christian books  bibles', 'humanities', 'religion & spirituality', 'new, used & rental textbooks', 'management  leadership', 'history', 'biographies & memoirs', 'politics  government', 'historical', 'reference', 'politics  social sciences', 'new, used  rental textbooks', 'business  money', 'biographies  memoirs', ""children's books""]"
A1O2YUDX1PWOAP,"['baseball', 'sports  outdoors', 'action  adventure', 'genre fiction', 'literature  fiction']"
A1O3PKMZLBRUQN,"['industries', 'comics & graphic novels', 'graphic novels', 'humor', 'humor & entertainment', 'comics  graphic novels', 'humor  entertainment', 'leaders  notable people', 'business & money', 'social sciences', 'biographies & memoirs', 'music', 'historical', 'politics  social sciences', 'arts  photography', 'biographies  memoirs']"
A1O78JSZNA8ZX0,"['religious studies', 'leaders & notable people', 'biographies & memoirs', 'religion & spirituality', 'bible study  reference', 'relationships', 'self-help', 'christian living', 'christian books  bibles']"
A1O7D6U9SO44XN,"['miscellaneous', 'theology', 'classics', 'sports  outdoors', 'world', 'humor', 'humor  entertainment', 'christian living', 'christian books  bibles', 'history', 'literature & fiction']"
